timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516656512587,808,Q5 - Überhangmandate,204,No Content,Users 1-48,,true,,27,140,100,100,0,0,0
1516656512476,995,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-46,,true,,27,140,100,100,0,0,0
1516656512923,563,Q3 - Wahlkreisübersicht,204,No Content,Users 1-100,,true,,27,143,100,100,0,0,5
1516656512570,934,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-60,,true,,27,140,100,100,0,0,1
1516656512647,983,Q1 - Sitzverteilung,204,No Content,Users 1-94,,true,,27,140,100,100,0,0,0
1516656512799,919,Q5 - Überhangmandate,204,No Content,Users 1-78,,true,,27,140,100,100,0,0,1
1516656513030,688,Q3 - Wahlkreisübersicht,204,No Content,Users 1-66,,true,,27,143,100,100,0,0,1
1516656512650,1093,Q1 - Sitzverteilung,204,No Content,Users 1-91,,true,,27,140,100,100,0,0,1
1516656513101,663,Q3 - Wahlkreisübersicht,204,No Content,Users 1-64,,true,,27,143,100,100,0,0,0
1516656512986,794,Q6 - Knappste Sieger,204,No Content,Users 1-56,,true,,27,142,100,100,0,0,11
1516656512844,1053,Q1 - Sitzverteilung,204,No Content,Users 1-59,,true,,27,140,100,100,0,0,5
1516656512841,1209,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-3,,true,,27,140,100,100,0,0,0
1516656512926,1214,Q1 - Sitzverteilung,204,No Content,Users 1-31,,true,,27,140,100,100,0,0,1
1516656513430,719,Q3 - Wahlkreisübersicht,204,No Content,Users 1-44,,true,,27,143,100,100,0,0,0
1516656513051,1098,Q1 - Sitzverteilung,204,No Content,Users 1-18,,true,,27,140,100,100,0,0,0
1516656513010,1160,Q1 - Sitzverteilung,204,No Content,Users 1-84,,true,,27,140,100,100,0,0,1
1516656513571,607,Q3 - Wahlkreisübersicht,204,No Content,Users 1-73,,true,,27,143,100,100,0,0,1
1516656513669,516,Q3 - Wahlkreisübersicht,204,No Content,Users 1-99,,true,,27,143,100,100,0,0,1
1516656513670,522,Q3 - Wahlkreisübersicht,204,No Content,Users 1-96,,true,,27,143,100,100,0,0,1
1516656512961,1254,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-33,,true,,27,140,100,100,0,0,0
1516656513552,675,Q6 - Knappste Sieger,204,No Content,Users 1-89,,true,,27,142,100,100,0,0,0
1516656513269,966,Q6 - Knappste Sieger,204,No Content,Users 1-57,,true,,27,142,100,100,0,0,1
1516656513785,457,Q3 - Wahlkreisübersicht,204,No Content,Users 1-17,,true,,27,143,100,100,0,0,0
1516656513291,968,Q6 - Knappste Sieger,204,No Content,Users 1-5,,true,,27,142,100,100,0,0,1
1516656513913,354,Q4 - Wahlkreissieger,204,No Content,Users 1-93,,true,,27,140,100,100,0,0,0
1516656513741,540,Q6 - Knappste Sieger,204,No Content,Users 1-55,,true,,27,142,100,100,0,0,0
1516656513937,383,Q6 - Knappste Sieger,204,No Content,Users 1-50,,true,,27,142,100,100,0,0,0
1516656514074,263,Q3 - Wahlkreisübersicht,204,No Content,Users 1-26,,true,,27,143,100,100,0,0,0
1516656514084,270,Q3 - Wahlkreisübersicht,204,No Content,Users 1-69,,true,,27,143,100,100,0,0,0
1516656513945,432,Q6 - Knappste Sieger,204,No Content,Users 1-15,,true,,27,142,100,100,0,0,0
1516656514168,240,Q4 - Wahlkreissieger,204,No Content,Users 1-27,,true,,27,140,100,100,0,0,0
1516656514110,321,Q6 - Knappste Sieger,204,No Content,Users 1-51,,true,,27,142,100,100,0,0,1
1516656513197,1308,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,100,100,0,0,1
1516656514246,267,Q3 - Wahlkreisübersicht,204,No Content,Users 1-70,,true,,27,143,100,100,0,0,1
1516656514397,127,Q4 - Wahlkreissieger,204,No Content,Users 1-98,,true,,27,140,100,100,0,0,0
1516656513130,1422,Q1 - Sitzverteilung,204,No Content,Users 1-45,,true,,27,140,100,100,0,0,0
1516656514431,173,Q6 - Knappste Sieger,204,No Content,Users 1-95,,true,,27,142,100,100,0,0,1
1516656513735,937,Q1 - Sitzverteilung,204,No Content,Users 1-13,,true,,27,140,100,100,0,0,1
1516656513537,1196,Q1 - Sitzverteilung,204,No Content,Users 1-35,,true,,27,140,100,100,0,0,0
1516656513929,821,Q1 - Sitzverteilung,204,No Content,Users 1-8,,true,,27,140,100,100,0,0,1
1516656514065,745,Q1 - Sitzverteilung,204,No Content,Users 1-74,,true,,27,140,100,100,0,0,0
1516656514223,651,Q1 - Sitzverteilung,204,No Content,Users 1-88,,true,,27,140,100,100,0,0,0
1516656514244,744,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-16,,true,,27,140,100,100,0,0,0
1516656518802,16,Q3 - Wahlkreisübersicht,204,No Content,Users 1-6,,true,,27,143,100,100,0,0,1
1516656519466,19,Q4 - Wahlkreissieger,204,No Content,Users 1-14,,true,,27,140,100,100,0,0,1
1516656519672,292,Q1 - Sitzverteilung,204,No Content,Users 1-9,,true,,27,140,100,100,0,0,1
1516656520068,39,Q6 - Knappste Sieger,204,No Content,Users 1-82,,true,,27,142,100,100,0,0,1
1516656520191,40,Q6 - Knappste Sieger,204,No Content,Users 1-86,,true,,27,142,100,100,0,0,1
1516656520471,38,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,100,100,0,0,0
1516656520518,37,Q6 - Knappste Sieger,204,No Content,Users 1-39,,true,,27,142,100,100,0,0,1
1516656520529,33,Q6 - Knappste Sieger,204,No Content,Users 1-28,,true,,27,142,100,100,0,0,0
1516656520588,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-41,,true,,27,143,100,100,0,0,1
1516656521141,27,Q3 - Wahlkreisübersicht,204,No Content,Users 1-65,,true,,27,143,100,100,0,0,0
1516656520945,301,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,100,100,0,0,1
1516656521062,334,Q1 - Sitzverteilung,204,No Content,Users 1-42,,true,,27,140,100,100,0,0,1
1516656521398,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-22,,true,,27,143,100,100,0,0,0
1516656521087,343,Q1 - Sitzverteilung,204,No Content,Users 1-20,,true,,27,140,100,100,0,0,1
1516656521143,340,Q1 - Sitzverteilung,204,No Content,Users 1-67,,true,,27,140,100,100,0,0,0
1516656521171,331,Q1 - Sitzverteilung,204,No Content,Users 1-80,,true,,27,140,100,100,0,0,1
1516656521512,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-62,,true,,27,143,100,100,0,0,1
1516656521565,11,Q4 - Wahlkreissieger,204,No Content,Users 1-52,,true,,27,140,100,100,0,0,0
1516656521595,35,Q6 - Knappste Sieger,204,No Content,Users 1-60,,true,,27,142,100,100,0,0,0
1516656521701,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-76,,true,,27,143,100,100,0,0,1
1516656521476,266,Q5 - Überhangmandate,204,No Content,Users 1-72,,true,,27,140,100,100,0,0,0
1516656521749,13,Q4 - Wahlkreissieger,204,No Content,Users 1-12,,true,,27,140,100,100,0,0,1
1516656521735,40,Q6 - Knappste Sieger,204,No Content,Users 1-97,,true,,27,142,100,100,0,0,1
1516656521549,292,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,100,100,0,0,1
1516656521656,296,Q1 - Sitzverteilung,204,No Content,Users 1-32,,true,,27,140,100,100,0,0,0
1516656521944,10,Q4 - Wahlkreissieger,204,No Content,Users 1-87,,true,,27,140,100,100,0,0,0
1516656521942,18,Q4 - Wahlkreissieger,204,No Content,Users 1-23,,true,,27,140,100,100,0,0,1
1516656521960,9,Q3 - Wahlkreisübersicht,204,No Content,Users 1-36,,true,,27,143,100,100,0,0,1
1516656522018,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-75,,true,,27,143,100,100,0,0,1
1516656522013,35,Q6 - Knappste Sieger,204,No Content,Users 1-11,,true,,27,142,100,100,0,0,0
1516656522058,45,Q6 - Knappste Sieger,204,No Content,Users 1-77,,true,,27,142,100,100,0,0,0
1516656522071,37,Q6 - Knappste Sieger,204,No Content,Users 1-68,,true,,27,142,100,100,0,0,1
1516656521984,274,Q5 - Überhangmandate,204,No Content,Users 1-83,,true,,27,140,100,100,0,0,0
1516656522332,14,Q4 - Wahlkreissieger,204,No Content,Users 1-30,,true,,27,140,100,100,0,0,1
1516656522366,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-34,,true,,27,143,100,100,0,0,1
1516656522397,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-58,,true,,27,143,100,100,0,0,0
1516656522453,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-24,,true,,27,143,100,100,0,0,0
1516656522488,10,Q4 - Wahlkreissieger,204,No Content,Users 1-94,,true,,27,140,100,100,0,0,0
1516656522556,9,Q3 - Wahlkreisübersicht,204,No Content,Users 1-54,,true,,27,143,100,100,0,0,0
1516656522562,33,Q6 - Knappste Sieger,204,No Content,Users 1-21,,true,,27,142,100,100,0,0,1
1516656522363,428,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-33,,true,,27,140,100,100,0,0,0
1516656522821,13,Q4 - Wahlkreissieger,204,No Content,Users 1-47,,true,,27,140,100,100,0,0,0
1516656522742,99,Q6 - Knappste Sieger,204,No Content,Users 1-18,,true,,27,142,100,100,0,0,2
1516656522833,51,Q6 - Knappste Sieger,204,No Content,Users 1-56,,true,,27,142,100,100,0,0,0
1516656522608,540,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-63,,true,,27,140,100,100,0,0,0
1516656523084,75,Q3 - Wahlkreisübersicht,204,No Content,Users 1-99,,true,,27,143,100,100,0,0,1
1516656522695,500,Q1 - Sitzverteilung,204,No Content,Users 1-48,,true,,27,140,100,100,0,0,0
1516656522955,272,Q6 - Knappste Sieger,204,No Content,Users 1-85,,true,,27,142,100,100,0,0,1
1516656522762,620,Q5 - Überhangmandate,204,No Content,Users 1-43,,true,,27,140,100,100,0,0,1
1516656522756,636,Q1 - Sitzverteilung,204,No Content,Users 1-59,,true,,27,140,100,100,0,0,1
1516656522854,646,Q1 - Sitzverteilung,204,No Content,Users 1-29,,true,,27,140,100,100,0,0,1
1516656522864,934,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-61,,true,,27,140,100,100,0,0,1
1516656522923,915,Q1 - Sitzverteilung,204,No Content,Users 1-13,,true,,27,140,100,100,0,0,0
1516656523406,502,Q6 - Knappste Sieger,204,No Content,Users 1-7,,true,,27,142,100,100,0,0,0
1516656523477,447,Q3 - Wahlkreisübersicht,204,No Content,Users 1-71,,true,,27,143,100,100,0,0,1
1516656523134,834,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-92,,true,,27,140,100,100,0,0,1
1516656523287,711,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,100,100,0,0,1
1516656523178,822,Q1 - Sitzverteilung,204,No Content,Users 1-98,,true,,27,140,100,100,0,0,1
1516656523628,409,Q6 - Knappste Sieger,204,No Content,Users 1-93,,true,,27,142,100,100,0,0,1
1516656523647,400,Q4 - Wahlkreissieger,204,No Content,Users 1-91,,true,,27,140,100,100,0,0,0
1516656523725,353,Q3 - Wahlkreisübersicht,204,No Content,Users 1-38,,true,,27,143,100,100,0,0,1
1516656523473,628,Q6 - Knappste Sieger,204,No Content,Users 1-25,,true,,27,142,100,100,0,0,0
1516656523495,611,Q6 - Knappste Sieger,204,No Content,Users 1-45,,true,,27,142,100,100,0,0,1
1516656523773,337,Q3 - Wahlkreisübersicht,204,No Content,Users 1-90,,true,,27,143,100,100,0,0,0
1516656523576,548,Q6 - Knappste Sieger,204,No Content,Users 1-31,,true,,27,142,100,100,0,0,0
1516656523104,1154,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-37,,true,,27,140,100,100,0,0,1
1516656523102,1313,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-79,,true,,27,140,100,100,0,0,1
1516656523407,1050,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-49,,true,,27,140,100,100,0,0,0
1516656523917,569,Q6 - Knappste Sieger,204,No Content,Users 1-8,,true,,27,142,100,100,0,0,1
1516656523993,556,Q6 - Knappste Sieger,204,No Content,Users 1-84,,true,,27,142,100,100,0,0,0
1516656524090,465,Q6 - Knappste Sieger,204,No Content,Users 1-46,,true,,27,142,100,100,0,0,0
1516656524128,447,Q3 - Wahlkreisübersicht,204,No Content,Users 1-74,,true,,27,143,100,100,0,0,1
1516656523844,768,Q5 - Überhangmandate,204,No Content,Users 1-96,,true,,27,140,100,100,0,0,1
1516656524304,326,Q3 - Wahlkreisübersicht,204,No Content,Users 1-16,,true,,27,143,100,100,0,0,0
1516656523431,1268,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-10,,true,,27,140,100,100,0,0,0
1516656524339,420,Q6 - Knappste Sieger,204,No Content,Users 1-69,,true,,27,142,100,100,0,0,0
1516656524376,392,Q3 - Wahlkreisübersicht,204,No Content,Users 1-5,,true,,27,143,100,100,0,0,0
1516656523761,1010,Q1 - Sitzverteilung,204,No Content,Users 1-40,,true,,27,140,100,100,0,0,0
1516656524349,485,Q6 - Knappste Sieger,204,No Content,Users 1-70,,true,,27,142,100,100,0,0,1
1516656523909,941,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-66,,true,,27,140,100,100,0,0,0
1516656523883,975,Q1 - Sitzverteilung,204,No Content,Users 1-81,,true,,27,140,100,100,0,0,1
1516656524758,117,Q3 - Wahlkreisübersicht,204,No Content,Users 1-64,,true,,27,143,100,100,0,0,1
1516656524415,492,Q6 - Knappste Sieger,204,No Content,Users 1-57,,true,,27,142,100,100,0,0,1
1516656524126,850,Q1 - Sitzverteilung,204,No Content,Users 1-51,,true,,27,140,100,100,0,0,0
1516656524121,863,Q5 - Überhangmandate,204,No Content,Users 1-53,,true,,27,140,100,100,0,0,0
1516656525030,71,Q6 - Knappste Sieger,204,No Content,Users 1-26,,true,,27,142,100,100,0,0,1
1516656524294,835,Q1 - Sitzverteilung,204,No Content,Users 1-55,,true,,27,140,100,100,0,0,0
1516656525127,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-100,,true,,27,143,100,100,0,0,0
1516656524399,803,Q5 - Überhangmandate,204,No Content,Users 1-78,,true,,27,140,100,100,0,0,1
1516656524698,509,Q5 - Überhangmandate,204,No Content,Users 1-27,,true,,27,140,100,100,0,0,0
1516656524752,489,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,100,100,0,0,0
1516656525470,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-89,,true,,27,143,100,100,0,0,0
1516656525708,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-73,,true,,27,143,100,100,0,0,2
1516656525756,39,Q6 - Knappste Sieger,204,No Content,Users 1-44,,true,,27,142,100,100,0,0,1
1516656525391,423,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-15,,true,,27,140,100,100,0,0,1
1516656525539,288,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,100,100,0,0,0
1516656526228,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-50,,true,,27,143,100,100,0,0,0
1516656526016,422,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-95,,true,,27,140,100,100,0,0,1
1516656526526,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-35,,true,,27,143,100,100,0,0,0
1516656526816,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-88,,true,,27,143,100,100,0,0,1
1516656529433,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,100,100,0,0,0
1516656529212,272,Q5 - Überhangmandate,204,No Content,Users 1-86,,true,,27,140,100,100,0,0,0
1516656529661,14,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,100,100,0,0,1
1516656529673,282,Q1 - Sitzverteilung,204,No Content,Users 1-6,,true,,27,140,100,100,0,0,0
1516656529971,289,Q1 - Sitzverteilung,204,No Content,Users 1-67,,true,,27,140,100,100,0,0,0
1516656530235,33,Q6 - Knappste Sieger,204,No Content,Users 1-39,,true,,27,142,100,100,0,0,1
1516656530282,293,Q1 - Sitzverteilung,204,No Content,Users 1-9,,true,,27,140,100,100,0,0,1
1516656530621,33,Q6 - Knappste Sieger,204,No Content,Users 1-82,,true,,27,142,100,100,0,0,0
