timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516656450050,39,Q6 - Knappste Sieger,204,No Content,Users 1-17,,true,,27,142,20,20,0,0,1
1516656450058,286,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,1
1516656450427,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-6,,true,,27,143,20,20,0,0,0
1516656450785,14,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,20,20,0,0,1
1516656450839,35,Q6 - Knappste Sieger,204,No Content,Users 1-12,,true,,27,142,20,20,0,0,1
1516656450870,37,Q6 - Knappste Sieger,204,No Content,Users 1-9,,true,,27,142,20,20,0,0,0
1516656451005,42,Q6 - Knappste Sieger,204,No Content,Users 1-8,,true,,27,142,20,20,0,0,0
1516656451161,419,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516656451580,33,Q6 - Knappste Sieger,204,No Content,Users 1-5,,true,,27,142,20,20,0,0,0
1516656451299,414,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,1
1516656451741,290,Q1 - Sitzverteilung,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516656451870,423,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,0
1516656452320,15,Q4 - Wahlkreissieger,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,1
1516656452747,11,Q4 - Wahlkreissieger,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,1
1516656452499,289,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,1
1516656452905,42,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,20,20,0,0,0
1516656453015,277,Q5 - Überhangmandate,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,1
1516656453140,413,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,0
1516656454201,270,Q5 - Überhangmandate,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,1
1516656457967,417,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,0
1516656459131,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,0
1516656459130,272,Q5 - Überhangmandate,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,1
1516656459745,10,Q4 - Wahlkreissieger,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,0
1516656459673,266,Q5 - Überhangmandate,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,1
1516656459991,40,Q6 - Knappste Sieger,204,No Content,Users 1-7,,true,,27,142,20,20,0,0,1
1516656460499,273,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,1
1516656460793,36,Q6 - Knappste Sieger,204,No Content,Users 1-14,,true,,27,142,20,20,0,0,0
1516656460839,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,20,20,0,0,0
1516656460860,260,Q5 - Überhangmandate,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516656461157,38,Q6 - Knappste Sieger,204,No Content,Users 1-6,,true,,27,142,20,20,0,0,0
1516656461576,15,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,20,20,0,0,0
1516656461770,33,Q6 - Knappste Sieger,204,No Content,Users 1-11,,true,,27,142,20,20,0,0,1
1516656461720,264,Q5 - Überhangmandate,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516656462239,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516656462067,292,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516656462070,419,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,1
1516656462781,40,Q6 - Knappste Sieger,204,No Content,Users 1-20,,true,,27,142,20,20,0,0,1
1516656464466,18,Q4 - Wahlkreissieger,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516656464658,41,Q6 - Knappste Sieger,204,No Content,Users 1-16,,true,,27,142,20,20,0,0,1
1516656467191,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-13,,true,,27,143,20,20,0,0,1
1516656467415,16,Q4 - Wahlkreissieger,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,1
1516656467441,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,1
1516656469856,10,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516656469639,269,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,3
1516656470042,15,Q4 - Wahlkreissieger,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,1
1516656470094,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-15,,true,,27,143,20,20,0,0,0
1516656470457,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,20,20,0,0,0
1516656470301,271,Q5 - Überhangmandate,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,1
1516656470542,412,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516656471142,37,Q6 - Knappste Sieger,204,No Content,Users 1-17,,true,,27,142,20,20,0,0,0
1516656471699,33,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,20,20,0,0,0
1516656471335,420,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,0
1516656472208,14,Q3 - Wahlkreisübersicht,204,No Content,Users 1-6,,true,,27,143,20,20,0,0,1
1516656472461,10,Q4 - Wahlkreissieger,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,1
1516656472211,287,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,1
1516656474164,40,Q6 - Knappste Sieger,204,No Content,Users 1-10,,true,,27,142,20,20,0,0,1
1516656474361,411,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,1
1516656475609,290,Q1 - Sitzverteilung,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,1
1516656475928,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-16,,true,,27,143,20,20,0,0,1
1516656476172,420,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,1
1516656476436,288,Q1 - Sitzverteilung,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516656476920,15,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,1
1516656479060,41,Q6 - Knappste Sieger,204,No Content,Users 1-14,,true,,27,142,20,20,0,0,1
1516656479243,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,20,20,0,0,0
1516656480284,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-11,,true,,27,143,20,20,0,0,1
1516656480877,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-15,,true,,27,143,20,20,0,0,1
1516656481058,429,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516656482025,299,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516656482408,16,Q4 - Wahlkreissieger,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,0
1516656482006,435,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,0
1516656482566,18,Q4 - Wahlkreissieger,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516656482630,270,Q5 - Überhangmandate,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,1
1516656483784,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-6,,true,,27,143,20,20,0,0,0
1516656484223,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,1
1516656484244,41,Q6 - Knappste Sieger,204,No Content,Users 1-19,,true,,27,142,20,20,0,0,0
1516656484695,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-20,,true,,27,143,20,20,0,0,1
1516656484777,298,Q1 - Sitzverteilung,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,1
1516656485146,37,Q6 - Knappste Sieger,204,No Content,Users 1-18,,true,,27,142,20,20,0,0,0
1516656485170,16,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,0
1516656484921,291,Q1 - Sitzverteilung,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516656484959,271,Q5 - Überhangmandate,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,1
1516656487582,425,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,1
1516656488703,278,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,1
1516656489985,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-11,,true,,27,143,20,20,0,0,0
1516656489943,270,Q5 - Überhangmandate,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,0
1516656491250,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516656491250,69,Q3 - Wahlkreisübersicht,204,No Content,Users 1-12,,true,,27,143,19,19,0,0,1
1516656491318,26,Q3 - Wahlkreisübersicht,204,No Content,Users 1-10,,true,,27,143,18,18,0,0,1
1516656491249,104,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,17,17,0,0,69
1516656491322,40,Q3 - Wahlkreisübersicht,204,No Content,Users 1-7,,true,,27,143,16,16,0,0,1
1516656491249,178,Q6 - Knappste Sieger,204,No Content,Users 1-5,,true,,27,142,15,15,0,0,1
1516656491121,322,Q1 - Sitzverteilung,204,No Content,Users 1-15,,true,,27,140,15,15,0,0,1
1516656491251,177,Q6 - Knappste Sieger,204,No Content,Users 1-20,,true,,27,142,15,15,0,0,0
1516656491249,201,Q6 - Knappste Sieger,204,No Content,Users 1-8,,true,,27,142,12,12,0,0,73
1516656491249,574,Q5 - Überhangmandate,204,No Content,Users 1-18,,true,,27,140,11,11,0,0,3
1516656491250,614,Q5 - Überhangmandate,204,No Content,Users 1-19,,true,,27,140,10,10,0,0,73
1516656491250,621,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,9,9,0,0,0
1516656491326,563,Q6 - Knappste Sieger,204,No Content,Users 1-13,,true,,27,142,8,8,0,0,0
1516656491250,712,Q6 - Knappste Sieger,204,No Content,Users 1-6,,true,,27,142,7,7,0,0,75
1516656491250,793,Q1 - Sitzverteilung,204,No Content,Users 1-11,,true,,27,140,6,6,0,0,0
1516656491250,821,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-14,,true,,27,140,5,5,0,0,0
1516656491323,773,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-9,,true,,27,140,4,4,0,0,0
1516656491250,867,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,3,3,0,0,2
1516656491249,1012,Q1 - Sitzverteilung,204,No Content,Users 1-16,,true,,27,140,2,2,0,0,77
1516656491250,1105,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,1,1,0,0,76
