timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516657211231,265,Q5 - Überhangmandate,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657211599,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,1
1516657211727,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,0
1516657212823,421,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657213759,287,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657214195,17,Q4 - Wahlkreissieger,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,1
1516657214616,289,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,1
1516657215911,271,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,1
1516657216615,287,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657216933,294,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,1
1516657217381,9,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657217381,293,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,3,3,0,0,0
1516657217382,294,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,2,2,0,0,0
1516657217381,415,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-3,,true,,27,140,1,1,0,0,1
