timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516657707864,8,Q4 - Wahlkreissieger,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,0
1516657708022,31,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,20,20,0,0,0
1516657707790,286,Q1 - Sitzverteilung,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,0
1516657708465,32,Q6 - Knappste Sieger,204,No Content,Users 1-11,,true,,27,142,20,20,0,0,0
1516657708557,8,Q4 - Wahlkreissieger,204,No Content,Users 1-9,,true,,27,140,20,20,0,0,0
1516657708563,7,Q4 - Wahlkreissieger,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,0
1516657708619,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-6,,true,,27,143,20,20,0,0,0
1516657708354,296,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516657708670,12,Q4 - Wahlkreissieger,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516657708703,8,Q4 - Wahlkreissieger,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,0
1516657708727,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-10,,true,,27,143,20,20,0,0,0
1516657708721,32,Q6 - Knappste Sieger,204,No Content,Users 1-7,,true,,27,142,20,20,0,0,0
1516657708839,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-8,,true,,27,143,20,20,0,0,0
1516657708906,32,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,20,20,0,0,0
1516657708922,34,Q6 - Knappste Sieger,204,No Content,Users 1-16,,true,,27,142,20,20,0,0,0
1516657708675,294,Q1 - Sitzverteilung,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516657708984,8,Q4 - Wahlkreissieger,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516657708867,285,Q1 - Sitzverteilung,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516657709148,32,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,20,20,0,0,0
1516657709220,32,Q6 - Knappste Sieger,204,No Content,Users 1-19,,true,,27,142,20,20,0,0,1
1516657709137,413,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516657709528,49,Q6 - Knappste Sieger,204,No Content,Users 1-13,,true,,27,142,20,20,0,0,0
1516657709545,45,Q6 - Knappste Sieger,204,No Content,Users 1-11,,true,,27,142,20,20,0,0,3
1516657709306,286,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516657709690,9,Q4 - Wahlkreissieger,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657709757,32,Q6 - Knappste Sieger,204,No Content,Users 1-7,,true,,27,142,20,20,0,0,0
1516657709800,48,Q6 - Knappste Sieger,204,No Content,Users 1-10,,true,,27,142,20,20,0,0,0
1516657709609,297,Q1 - Sitzverteilung,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,0
1516657709771,262,Q5 - Überhangmandate,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516657710011,32,Q6 - Knappste Sieger,204,No Content,Users 1-9,,true,,27,142,20,20,0,0,0
1516657710067,31,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,20,20,0,0,0
1516657710094,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-16,,true,,27,143,20,20,0,0,0
1516657709816,296,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516657710137,269,Q5 - Überhangmandate,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,0
1516657710243,288,Q5 - Überhangmandate,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516657710237,311,Q5 - Überhangmandate,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516657710138,424,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,1
1516657710562,31,Q6 - Knappste Sieger,204,No Content,Users 1-18,,true,,27,142,20,20,0,0,0
1516657710334,326,Q5 - Überhangmandate,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516657710754,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-13,,true,,27,143,20,20,0,0,0
1516657710511,285,Q5 - Überhangmandate,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,0
1516657710887,32,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,20,20,0,0,0
1516657711021,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,20,20,0,0,0
1516657710624,431,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,0
1516657710629,436,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657711154,7,Q4 - Wahlkreissieger,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657711221,7,Q4 - Wahlkreissieger,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,0
1516657711188,265,Q5 - Überhangmandate,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516657711061,417,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516657711260,290,Q1 - Sitzverteilung,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,0
1516657711530,34,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,20,20,0,0,0
1516657711564,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-15,,true,,27,143,20,20,0,0,0
1516657711627,32,Q6 - Knappste Sieger,204,No Content,Users 1-5,,true,,27,142,20,20,0,0,0
1516657711392,277,Q5 - Überhangmandate,204,No Content,Users 1-9,,true,,27,140,20,20,0,0,0
1516657711677,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-8,,true,,27,143,20,20,0,0,0
1516657711458,422,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,0
1516657711918,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,20,20,0,0,0
1516657711921,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,20,20,0,0,1
1516657711948,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-18,,true,,27,143,20,20,0,0,0
1516657712103,8,Q4 - Wahlkreissieger,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516657711866,259,Q5 - Überhangmandate,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,0
1516657712249,14,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,20,20,0,0,0
1516657712259,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-13,,true,,27,143,20,20,0,0,0
1516657712125,289,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657712247,283,Q1 - Sitzverteilung,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,0
1516657712711,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-20,,true,,27,143,20,20,0,0,0
1516657712526,297,Q1 - Sitzverteilung,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657712928,52,Q6 - Knappste Sieger,204,No Content,Users 1-5,,true,,27,142,20,20,0,0,0
1516657712994,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-18,,true,,27,143,20,20,0,0,0
1516657713018,52,Q6 - Knappste Sieger,204,No Content,Users 1-10,,true,,27,142,20,20,0,0,0
1516657712767,340,Q1 - Sitzverteilung,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,0
1516657712780,356,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,1
1516657712584,606,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,0
1516657712644,550,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516657712895,384,Q1 - Sitzverteilung,204,No Content,Users 1-9,,true,,27,140,20,20,0,0,0
1516657713316,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,20,20,0,0,0
1516657712966,371,Q1 - Sitzverteilung,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516657713407,68,Q6 - Knappste Sieger,204,No Content,Users 1-13,,true,,27,142,20,20,0,0,0
1516657713230,299,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,0
1516657713304,267,Q5 - Überhangmandate,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,0
1516657713217,439,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516657713428,419,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657713547,322,Q1 - Sitzverteilung,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,0
1516657713562,333,Q1 - Sitzverteilung,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516657713576,399,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,1
1516657714149,7,Q4 - Wahlkreissieger,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516657713720,484,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516657714204,8,Q4 - Wahlkreissieger,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657714263,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-17,,true,,27,143,20,20,0,0,0
1516657714333,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-10,,true,,27,143,20,20,0,0,0
1516657714066,285,Q1 - Sitzverteilung,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516657714485,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-15,,true,,27,143,20,20,0,0,0
1516657714538,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-7,,true,,27,143,20,20,0,0,0
1516657714299,260,Q5 - Überhangmandate,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,0
1516657714566,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,0
1516657714349,284,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,0
1516657714683,8,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516657714667,38,Q6 - Knappste Sieger,204,No Content,Users 1-14,,true,,27,142,20,20,0,0,0
1516657714708,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-13,,true,,27,143,20,20,0,0,0
1516657714859,33,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,20,20,0,0,0
1516657714673,293,Q1 - Sitzverteilung,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,1
1516657715117,7,Q4 - Wahlkreissieger,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657715195,32,Q6 - Knappste Sieger,204,No Content,Users 1-11,,true,,27,142,20,20,0,0,1
1516657715270,33,Q6 - Knappste Sieger,204,No Content,Users 1-20,,true,,27,142,20,20,0,0,0
1516657715086,429,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516657715522,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-5,,true,,27,143,20,20,0,0,0
1516657715576,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-7,,true,,27,143,20,20,0,0,0
1516657715177,418,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,0
1516657715333,291,Q1 - Sitzverteilung,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657715427,311,Q1 - Sitzverteilung,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516657715777,8,Q4 - Wahlkreissieger,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,1
1516657715793,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,20,20,0,0,0
1516657715555,292,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,1
1516657715716,271,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,0
1516657715736,318,Q1 - Sitzverteilung,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516657716117,7,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516657715836,296,Q5 - Überhangmandate,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,0
1516657715991,280,Q5 - Überhangmandate,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,0
1516657715967,319,Q1 - Sitzverteilung,204,No Content,Users 1-9,,true,,27,140,20,20,0,0,0
1516657716081,285,Q1 - Sitzverteilung,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,0
1516657716349,35,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,20,20,0,0,0
1516657716489,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-20,,true,,27,143,20,20,0,0,0
1516657716567,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-19,,true,,27,143,20,20,0,0,0
1516657716631,14,Q4 - Wahlkreissieger,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,0
1516657716664,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516657716818,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-12,,true,,27,143,20,20,0,0,0
1516657716923,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-5,,true,,27,143,20,20,0,0,1
1516657717019,46,Q6 - Knappste Sieger,204,No Content,Users 1-6,,true,,27,142,20,20,0,0,0
1516657717088,7,Q4 - Wahlkreissieger,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516657716868,306,Q1 - Sitzverteilung,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,1
1516657717125,63,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,20,20,0,0,0
1516657717163,34,Q6 - Knappste Sieger,204,No Content,Users 1-10,,true,,27,142,20,20,0,0,0
1516657716852,358,Q1 - Sitzverteilung,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516657717010,301,Q1 - Sitzverteilung,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,0
1516657717401,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-15,,true,,27,143,20,20,0,0,0
1516657717083,331,Q1 - Sitzverteilung,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,0
1516657717110,328,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,0
1516657717489,39,Q6 - Knappste Sieger,204,No Content,Users 1-16,,true,,27,142,20,20,0,0,0
1516657717576,12,Q4 - Wahlkreissieger,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,0
1516657717686,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,0
1516657717718,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-20,,true,,27,143,20,20,0,0,0
1516657717733,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-8,,true,,27,143,20,20,0,0,0
1516657717766,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516657717911,13,Q4 - Wahlkreissieger,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657718040,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-5,,true,,27,143,20,20,0,0,0
1516657717977,298,Q1 - Sitzverteilung,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,1
1516657718258,33,Q6 - Knappste Sieger,204,No Content,Users 1-12,,true,,27,142,20,20,0,0,0
1516657718125,287,Q1 - Sitzverteilung,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657718394,39,Q6 - Knappste Sieger,204,No Content,Users 1-17,,true,,27,142,20,20,0,0,0
1516657718333,307,Q1 - Sitzverteilung,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,0
1516657718640,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,20,20,0,0,0
1516657718280,419,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516657718375,430,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,0
1516657718855,14,Q4 - Wahlkreissieger,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,0
1516657718905,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,20,20,0,0,0
1516657718607,309,Q1 - Sitzverteilung,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516657718601,325,Q1 - Sitzverteilung,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,0
1516657718905,42,Q6 - Knappste Sieger,204,No Content,Users 1-9,,true,,27,142,20,20,0,0,0
1516657718947,33,Q6 - Knappste Sieger,204,No Content,Users 1-16,,true,,27,142,20,20,0,0,0
1516657718974,8,Q4 - Wahlkreissieger,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,0
1516657719004,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-20,,true,,27,143,20,20,0,0,0
1516657718800,432,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,1
1516657719067,267,Q5 - Überhangmandate,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,0
1516657719122,288,Q1 - Sitzverteilung,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516657719180,266,Q5 - Überhangmandate,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657719461,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-12,,true,,27,143,20,20,0,0,0
1516657719476,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-11,,true,,27,143,20,20,0,0,0
1516657719755,33,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,20,20,0,0,0
1516657719508,288,Q1 - Sitzverteilung,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657719766,39,Q6 - Knappste Sieger,204,No Content,Users 1-17,,true,,27,142,20,20,0,0,0
1516657719655,287,Q1 - Sitzverteilung,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,0
1516657719975,11,Q4 - Wahlkreissieger,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,0
1516657720080,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,20,20,0,0,0
1516657720076,36,Q6 - Knappste Sieger,204,No Content,Users 1-8,,true,,27,142,20,20,0,0,0
1516657720109,8,Q4 - Wahlkreissieger,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,0
1516657720142,13,Q4 - Wahlkreissieger,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516657720186,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-18,,true,,27,143,20,20,0,0,0
1516657720315,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,0
1516657720364,32,Q6 - Knappste Sieger,204,No Content,Users 1-16,,true,,27,142,20,20,0,0,0
1516657720448,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-13,,true,,27,143,20,20,0,0,0
1516657720610,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516657720414,265,Q5 - Überhangmandate,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516657720321,424,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,0
1516657720783,31,Q6 - Knappste Sieger,204,No Content,Users 1-5,,true,,27,142,20,20,0,0,0
1516657720828,31,Q6 - Knappste Sieger,204,No Content,Users 1-12,,true,,27,142,20,20,0,0,0
1516657720492,413,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,0
1516657720913,34,Q6 - Knappste Sieger,204,No Content,Users 1-17,,true,,27,142,20,20,0,0,0
1516657721040,8,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516657721153,34,Q6 - Knappste Sieger,204,No Content,Users 1-8,,true,,27,142,20,20,0,0,0
1516657721185,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-15,,true,,27,143,20,20,0,0,0
1516657720909,295,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657721222,30,Q6 - Knappste Sieger,204,No Content,Users 1-14,,true,,27,142,20,20,0,0,0
1516657721248,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-6,,true,,27,143,20,20,0,0,1
