timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516656980007,86,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,20,20,0,0,21
1516656979924,315,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,1
1516656980261,18,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516656980008,347,Q1 - Sitzverteilung,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,0
1516656979901,457,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516656980595,35,Q6 - Knappste Sieger,204,No Content,Users 1-6,,true,,27,142,20,20,0,0,0
1516656980367,263,Q5 - Überhangmandate,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,1
1516656980216,444,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-8,,true,,27,140,20,20,0,0,1
1516656980917,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-5,,true,,27,143,20,20,0,0,1
1516656981282,290,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,1
1516656982787,40,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,20,20,0,0,0
1516656982865,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-18,,true,,27,143,20,20,0,0,1
1516656982643,429,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,1
1516656983700,8,Q4 - Wahlkreissieger,204,No Content,Users 1-9,,true,,27,140,20,20,0,0,0
1516656983439,286,Q1 - Sitzverteilung,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,0
1516656983304,422,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,0
1516656983732,35,Q6 - Knappste Sieger,204,No Content,Users 1-15,,true,,27,142,20,20,0,0,0
1516656984116,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-11,,true,,27,143,20,20,0,0,0
1516656984857,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-8,,true,,27,143,20,20,0,0,1
1516656984708,295,Q1 - Sitzverteilung,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,0
1516656985526,32,Q6 - Knappste Sieger,204,No Content,Users 1-17,,true,,27,142,20,20,0,0,0
1516656985624,7,Q4 - Wahlkreissieger,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516656985339,293,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,0
1516656985642,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516656985675,10,Q4 - Wahlkreissieger,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516656985416,290,Q1 - Sitzverteilung,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,0
1516656985906,32,Q6 - Knappste Sieger,204,No Content,Users 1-20,,true,,27,142,20,20,0,0,0
1516656985834,423,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516656986054,285,Q1 - Sitzverteilung,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,1
1516656987473,271,Q5 - Überhangmandate,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,0
1516656987475,298,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,1
1516656987684,292,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,1
1516656987796,294,Q1 - Sitzverteilung,204,No Content,Users 1-9,,true,,27,140,20,20,0,0,0
1516656988267,16,Q4 - Wahlkreissieger,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516656988506,38,Q6 - Knappste Sieger,204,No Content,Users 1-11,,true,,27,142,20,20,0,0,0
1516656989072,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-13,,true,,27,143,20,20,0,0,0
1516656989264,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-14,,true,,27,143,20,20,0,0,1
1516656989435,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-10,,true,,27,143,20,20,0,0,1
1516656989742,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-8,,true,,27,143,20,20,0,0,0
1516656989755,32,Q6 - Knappste Sieger,204,No Content,Users 1-15,,true,,27,142,20,20,0,0,0
1516656989922,17,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516656989789,422,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516656989921,293,Q1 - Sitzverteilung,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,1
1516656990223,261,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,1
1516656990857,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-6,,true,,27,143,20,20,0,0,0
1516656990982,35,Q6 - Knappste Sieger,204,No Content,Users 1-20,,true,,27,142,20,20,0,0,0
1516656991331,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-5,,true,,27,143,20,20,0,0,0
1516656991702,265,Q5 - Überhangmandate,204,No Content,Users 1-7,,true,,27,140,20,20,0,0,1
1516656992152,32,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,20,20,0,0,1
1516656991896,291,Q1 - Sitzverteilung,204,No Content,Users 1-12,,true,,27,140,20,20,0,0,0
1516656993720,8,Q4 - Wahlkreissieger,204,No Content,Users 1-9,,true,,27,140,20,20,0,0,1
1516656993329,419,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,1
1516656993561,294,Q1 - Sitzverteilung,204,No Content,Users 1-14,,true,,27,140,20,20,0,0,0
1516656994046,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-8,,true,,27,143,20,20,0,0,0
1516656993791,298,Q1 - Sitzverteilung,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516656993834,294,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,20,20,0,0,0
1516656994197,19,Q4 - Wahlkreissieger,204,No Content,Users 1-11,,true,,27,140,20,20,0,0,11
1516656994196,287,Q1 - Sitzverteilung,204,No Content,Users 1-18,,true,,27,140,20,20,0,0,0
1516656994481,285,Q1 - Sitzverteilung,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,1
1516656994988,39,Q6 - Knappste Sieger,204,No Content,Users 1-10,,true,,27,142,20,20,0,0,0
1516656995157,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,20,20,0,0,0
1516656995538,285,Q1 - Sitzverteilung,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516656995828,37,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,20,20,0,0,1
1516656995735,287,Q1 - Sitzverteilung,204,No Content,Users 1-16,,true,,27,140,20,20,0,0,0
1516656996060,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-20,,true,,27,143,20,20,0,0,0
1516656995826,287,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,20,20,0,0,0
1516656996216,39,Q6 - Knappste Sieger,204,No Content,Users 1-7,,true,,27,142,20,20,0,0,0
1516656996295,14,Q4 - Wahlkreissieger,204,No Content,Users 1-3,,true,,27,140,20,20,0,0,1
1516656996850,33,Q6 - Knappste Sieger,204,No Content,Users 1-12,,true,,27,142,20,20,0,0,0
1516656996838,289,Q1 - Sitzverteilung,204,No Content,Users 1-5,,true,,27,140,20,20,0,0,0
1516656998278,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,20,20,0,0,0
1516656998323,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,20,20,0,0,0
1516656998572,37,Q6 - Knappste Sieger,204,No Content,Users 1-8,,true,,27,142,20,20,0,0,1
1516656998862,32,Q6 - Knappste Sieger,204,No Content,Users 1-14,,true,,27,142,20,20,0,0,0
1516656999003,13,Q4 - Wahlkreissieger,204,No Content,Users 1-13,,true,,27,140,20,20,0,0,0
1516656999022,296,Q1 - Sitzverteilung,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516656999123,423,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-10,,true,,27,140,20,20,0,0,0
1516656999656,46,Q6 - Knappste Sieger,204,No Content,Users 1-18,,true,,27,142,20,20,0,0,0
1516656999720,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-11,,true,,27,143,20,20,0,0,0
1516656999641,297,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,20,20,0,0,0
1516656999656,291,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,20,20,0,0,0
1516657000300,11,Q4 - Wahlkreissieger,204,No Content,Users 1-6,,true,,27,140,20,20,0,0,0
1516657000609,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,20,20,0,0,0
1516657000556,426,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,20,20,0,0,1
1516657000764,289,Q1 - Sitzverteilung,204,No Content,Users 1-20,,true,,27,140,20,20,0,0,0
1516657001057,9,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,20,20,0,0,1
1516657001058,9,Q4 - Wahlkreissieger,204,No Content,Users 1-15,,true,,27,140,20,20,0,0,0
1516657001058,23,Q3 - Wahlkreisübersicht,204,No Content,Users 1-7,,true,,27,143,19,19,0,0,0
1516657001059,27,Q3 - Wahlkreisübersicht,204,No Content,Users 1-18,,true,,27,143,18,18,0,0,0
1516657001058,32,Q3 - Wahlkreisübersicht,204,No Content,Users 1-9,,true,,27,143,17,17,0,0,0
1516657001058,33,Q3 - Wahlkreisübersicht,204,No Content,Users 1-10,,true,,27,143,16,16,0,0,0
1516657001058,33,Q3 - Wahlkreisübersicht,204,No Content,Users 1-12,,true,,27,143,15,15,0,0,0
1516657001059,40,Q4 - Wahlkreissieger,204,No Content,Users 1-11,,true,,27,140,13,13,0,0,0
1516657001058,45,Q3 - Wahlkreisübersicht,204,No Content,Users 1-8,,true,,27,143,12,12,0,0,0
1516657001057,598,Q5 - Überhangmandate,204,No Content,Users 1-6,,true,,27,140,11,11,0,0,0
1516657001058,612,Q4 - Wahlkreissieger,204,No Content,Users 1-5,,true,,27,140,10,10,0,0,8
1516657001059,637,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,9,9,0,0,0
1516657001058,643,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,8,8,0,0,0
1516657001058,646,Q1 - Sitzverteilung,204,No Content,Users 1-19,,true,,27,140,7,7,0,0,0
1516657001058,648,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,6,6,0,0,0
1516657001058,679,Q1 - Sitzverteilung,204,No Content,Users 1-14,,true,,27,140,5,5,0,0,8
1516657001066,675,Q6 - Knappste Sieger,204,No Content,Users 1-20,,true,,27,142,4,4,0,0,0
1516657001058,687,Q1 - Sitzverteilung,204,No Content,Users 1-16,,true,,27,140,3,3,0,0,8
1516657001058,777,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-13,,true,,27,140,2,2,0,0,0
1516657001058,948,Q1 - Sitzverteilung,204,No Content,Users 1-17,,true,,27,140,1,1,0,0,39
